sid,sub,pid,pred,oid,obj,class,score,time,softmaxscore
5122691,dbr:Thomas_Stewart_Traill,65,dbo:birthPlace,2974317,dbr:Kirkwall,1,0.013400015157131684,18.289638996124268,0.25056439320639884
2058135,dbr:Gerley_Ferreira_de_Souza,65,dbo:birthPlace,1098232,dbr:Central_de_Minas,1,0.024304592027816194,15.653872966766357,0.25164603267595576
1882368,dbr:Florence_L._Barclay,65,dbo:birthPlace,3154693,dbr:Limpsfield,1,0.01706843562444836,18.26439118385315,0.2503835993946144
818603,dbr:Bernadette_McDonald,65,dbo:birthPlace,844126,"dbr:Biggar,_Saskatchewan",1,0.02791497660458946,15.193560123443604,0.2510805833867457
5331930,dbr:Varise_Conner,65,dbo:birthPlace,3053345,"dbr:Lake_Arthur,_Louisiana",1,0.2484026518401215,7.743328809738159,0.29582342332161454
2046369,dbr:George_Wilton_Field,65,dbo:birthPlace,951231,"dbr:Bridgewater,_Massachusetts",1,0.03055609117660297,11.186652183532715,0.2515296823640823
4261633,dbr:Radovan_Sloboda,65,dbo:birthPlace,935132,dbr:Bratislava,1,0.022581482678555493,6.303268909454346,0.2524619615406949
4032751,dbr:Paul_Jaeg,65,dbo:birthPlace,2129599,dbr:Gosau,1,0.026889338544285248,8.455986022949219,0.25155854470211825
5566187,dbr:Xu_Kuangdi,65,dbo:birthPlace,5183650,dbr:Tongxiang,1,0.04316598173100621,6.954268932342529,0.2542234798257384
1642185,dbr:Edward_Dodsley_Barrow,65,dbo:birthPlace,4376719,dbr:Ringwood,1,0.03370906008658212,20.06150507926941,0.25157208414955934
2917726,dbr:Keith_West,65,dbo:birthPlace,1351133,dbr:Dagenham,1,0.1775279270706361,11.014793872833252,0.2807833402324083
5522634,dbr:William_Vincent_Legge,65,dbo:birthPlace,1325035,dbr:Cullenswood,1,0.0,11.255995988845825,0.2470473020855274
1519102,dbr:Dion_Fischer,65,dbo:birthPlace,4444039,"dbr:Romeo,_Michigan",1,0.024437948551623026,10.036832094192505,0.2516699097424019
844769,dbr:Bijon_Bhattacharya,65,dbo:birthPlace,1833632,dbr:Faridpur_District,1,0.06968669673708995,7.823976039886475,0.25987012326658226
545024,"dbr:Andrew_Hardie,_Baron_Hardie",65,dbo:birthPlace,484014,dbr:Alloa,1,0.03764544331758961,7.333422899246216,0.2539921678151295
5494911,dbr:Wilhelmine_von_Hillern,65,dbo:birthPlace,3678973,dbr:Munich,1,0.018315077740032888,11.477519035339355,0.2515870997490732
2684669,dbr:Johann_Carl_Loth,65,dbo:birthPlace,3678973,dbr:Munich,1,0.032783260453253936,11.51954984664917,0.2519144423811731
4088524,dbr:Peter_I._Borst,65,dbo:birthPlace,3549911,"dbr:Middleburgh_(village),_New_York",1,0.05727470432851871,8.26839303970337,0.25733797800679975
5517363,dbr:William_Partridge_(New_Hampshire),65,dbo:birthPlace,3784037,"dbr:Newbury,_Massachusetts",1,0.018127969089300294,9.436790943145752,0.25108892641222813
4445704,dbr:Ron_Archer,65,dbo:birthPlace,2324129,"dbr:Highgate_Hill,_Queensland",1,0.003111959828450526,6.539096117019653,0.2499326906556777
3366711,dbr:Margaret_Wilson_(writer),65,dbo:birthPlace,5208234,"dbr:Traer,_Iowa",1,0.016585597605703536,19.243769884109497,0.25013709325910477
2717698,dbr:John_Lemuel_Bethune,65,dbo:birthPlace,3203275,"dbr:Loch_Lomond,_Nova_Scotia",1,0.0,11.16837215423584,0.24652465538076615
1665056,dbr:Eldred_Simkins,65,dbo:birthPlace,1629617,"dbr:Edgefield,_South_Carolina",1,0.046969605618474485,6.217100143432617,0.25542633217373545
4430007,dbr:Roger_Spong,65,dbo:birthPlace,759085,dbr:Barnet,1,0.021509798385028027,7.127939224243164,0.24992984595972043
1255347,dbr:Colin_Pratt,65,dbo:birthPlace,2340087,dbr:Hoddesdon,1,0.028271956529086262,6.645616054534912,0.2506088803548936
2043640,dbr:George_Sylvester_Morris,65,dbo:birthPlace,3852613,"dbr:Norwich,_Vermont",1,0.03386428701818664,11.328142881393433,0.25302754747862277
3224610,dbr:Louis_Del_Grande,65,dbo:birthPlace,5284638,"dbr:Union_City,_New_Jersey",1,0.019149690001282946,25.68492078781128,0.2504308526337134
2020142,dbr:Gennady_Burbulis,65,dbo:birthPlace,4078734,dbr:Pervouralsk,1,0.035361744318873845,7.5589599609375,0.25399769353436136
400424,dbr:Alan_Hurst_(cricketer),65,dbo:birthPlace,492851,"dbr:Altona,_Victoria",1,0.017739521067743926,6.152820110321045,0.2506316507651028
347576,dbr:Adolph_Jacobs,65,dbo:birthPlace,4138891,"dbr:Pineland,_Texas",1,0.00796596269766223,8.055810928344727,0.2499438676826837
2258670,dbr:Harvey_Warren_Zorbaugh,65,dbo:birthPlace,1612210,"dbr:East_Cleveland,_Ohio",1,0.010543709501895726,11.190592050552368,0.2500548257538119
4393993,dbr:Robert_E._Hopkins,65,dbo:birthPlace,800096,"dbr:Belmont,_Massachusetts",1,0.03260039707935121,10.578402996063232,0.25259095509550095
4090919,dbr:Peter_Malick,65,dbo:birthPlace,960472,"dbr:Brookline,_Massachusetts",1,0.01936163444581514,22.91385507583618,0.25066368533915234
1429946,dbr:David_Potts,65,dbo:birthPlace,1835019,dbr:Farnworth,1,0.02248111939243658,11.046936988830566,0.2506895135146395
1329267,dbr:Curtly_Ambrose,65,dbo:birthPlace,4927340,dbr:Swetes,1,0.04319889892681179,5.539585113525391,0.2548615998357623
4403376,dbr:Robert_Perceval_Armitage,65,dbo:birthPlace,3863344,dbr:Nungambakkam,1,0.018753287241281766,30.03205108642578,0.24952023823836206
4302460,dbr:Raymond_Garneau,65,dbo:birthPlace,4153905,"dbr:Plessisville,_Quebec",1,0.027712086082972175,7.4513819217681885,0.2523724939500271
2821271,dbr:Julie_Duncan,65,dbo:birthPlace,1290332,"dbr:Cornish,_New_Hampshire",1,0.016784162045710038,17.931979179382324,0.2502586267002154
1128455,dbr:Charles_Lewis_Camp,65,dbo:birthPlace,2570354,"dbr:Jamestown,_North_Dakota",1,0.007679529393203235,21.2552649974823,0.24990725961717802
4088187,dbr:Peter_Hogg,65,dbo:birthPlace,3234288,dbr:Lower_Hutt,1,0.03693732034617367,14.951632976531982,0.25279444960029407
5512428,dbr:William_Joseph_Poupore,65,dbo:birthPlace,3035034,"dbr:L'Isle-aux-Allumettes,_Quebec",1,0.04159230774872202,6.535161972045898,0.2542421262048911
2739211,dbr:John_William_Douglas,65,dbo:birthPlace,4223694,dbr:Putney,1,0.007270815123698191,22.260709047317505,0.24986976041236755
4299007,dbr:Ray_Dalio,65,dbo:birthPlace,2531124,"dbr:Jackson_Heights,_Queens",1,0.03262654557286252,15.933471918106079,0.2524126916865419
2376303,dbr:Hugh_Smyth,65,dbo:birthPlace,796683,dbr:Belfast_City_Council,1,0.04282324215015929,5.610253810882568,0.25170892587957916
5216836,dbr:Trevor_Hutchinson,65,dbo:birthPlace,1282447,dbr:Cookstown,1,0.01307090003081595,12.77638578414917,0.24986607804063757
3140383,dbr:Li_Hongli,65,dbo:birthPlace,3821723,dbr:Ningyuan_County,1,0.009127580625960727,13.00820517539978,0.24991567708935064
1357321,dbr:Dallas_Holm,65,dbo:birthPlace,4817460,"dbr:St._Paul_Park,_Minnesota",1,0.27205822277756975,13.264071941375732,0.3007838042778741
892370,dbr:Bobbie_Cryner,65,dbo:birthPlace,5546214,"dbr:Woodland,_California",1,0.18068400992755548,14.318046808242798,0.28261615712720545
1946318,dbr:Frederick_A._Pike,65,dbo:birthPlace,1020663,"dbr:Calais,_Maine",1,0.2481644902760273,7.109548091888428,0.2943246191584859
2658106,dbr:Jimmy_Johnson_(musician),65,dbo:birthPlace,4687661,"dbr:Sheffield,_Alabama",1,0.06565010950928953,5.479668140411377,0.25894262233848314
1869648,dbr:Finley_Jeffrey,65,dbo:birthPlace,1116428,dbr:Chantimelle,1,0.04413233191221585,5.39276909828186,0.2546359893361369
1645269,dbr:Edward_Montgomery_(Australian_politician),65,dbo:birthPlace,741930,dbr:Ballarat,1,0.03936347140162662,9.85754108428955,0.25202856181297406
4492596,dbr:Ruth_Kasirye,65,dbo:birthPlace,3676313,dbr:Mukono_Town,1,0.01007928627448195,14.706001996994019,0.2500114489895535
4360207,dbr:Richard_Krawiec,65,dbo:birthPlace,958038,"dbr:Brockton,_Massachusetts",1,0.013803122002175457,20.822695016860962,0.2502323405344334
1553839,dbr:Donald_Norcross,65,dbo:birthPlace,1283258,dbr:Cooper_University_Hospital,1,0.06014214840787768,5.485666990280151,0.2579640926631229
1450479,dbr:Debra_A._Kemp,65,dbo:birthPlace,2324153,"dbr:Highland,_Lake_County,_Indiana",1,0.028074082200855652,14.6441330909729,0.25209239823430746
3416021,dbr:Martin_Litton_(pianist),65,dbo:birthPlace,2145812,dbr:Grays,1,0.20183076848924125,12.36791706085205,0.2863401669644016
2715133,dbr:John_Josiah_Newberry,65,dbo:birthPlace,4905727,"dbr:Sunbury,_Pennsylvania",1,0.010459081994738783,8.258334875106812,0.25049274782207254
5247654,dbr:Ty_Taylor,65,dbo:birthPlace,3638532,"dbr:Montclair,_New_Jersey",1,0.017425427479627293,15.426110982894897,0.25041876573857713
3739229,dbr:Nathaniel_Micklem_(politician),65,dbo:birthPlace,1282273,dbr:Cookham,1,0.012584327902350123,10.73036503791809,0.25012833931273903
2765728,dbr:Jose_Esteves,65,dbo:birthPlace,1351647,dbr:Dagupan,1,0.03827920308258213,10.570223093032837,0.2542397369872708
2722855,dbr:John_Mitchell_Nuttall,65,dbo:birthPlace,5158108,dbr:Todmorden,1,0.020826676257414925,9.370543003082275,0.25093012832499956
2604702,dbr:Jazzy_Jay,65,dbo:birthPlace,788129,"dbr:Beaufort,_South_Carolina",1,0.019739615604731243,26.137600898742676,0.25027150190637326
3807240,dbr:Nigel_Spearing,65,dbo:birthPlace,2224625,dbr:Hammersmith,1,0.03027300536555943,12.654914855957031,0.25203844195090697
1930887,dbr:Frank_William_Gilligan,65,dbo:birthPlace,1469992,dbr:Denmark_Hill,1,0.011143097735688447,4.716979026794434,0.2507684065153886
1334370,dbr:Cynthia_Coull,65,dbo:birthPlace,2151513,"dbr:Greenfield_Park,_Quebec",1,0.2247386721166966,6.222551107406616,0.2903278091064073
4764859,dbr:Soenario,65,dbo:birthPlace,3296014,dbr:Madiun,1,0.03505739210490632,7.8141279220581055,0.25316944641034844
1078625,dbr:Cassie_Powney,65,dbo:birthPlace,1614272,dbr:Eastbourne,1,0.019746225018219894,17.519449949264526,0.250350341461256
2747139,dbr:Jon_Fugler,65,dbo:birthPlace,4818996,dbr:St_Austell,1,0.02638495614500574,18.83717107772827,0.2509544775920833
4359538,dbr:Richard_Jeffries_Dawes,65,dbo:birthPlace,3047277,"dbr:Lachine,_Quebec",1,0.023505630701493023,11.29043197631836,0.25136016410387485
2646401,dbr:Jibanananda_Das,65,dbo:birthPlace,757853,dbr:Barisal,1,0.15859083136955163,6.0781779289245605,0.27728579267936476
2622874,dbr:Jeffrey_Mathebula,65,dbo:birthPlace,3316672,dbr:Malamulele,1,0.05053831984533337,18.22032618522644,0.25545559938213586
5457074,dbr:Wayne_Grudem,65,dbo:birthPlace,1164944,"dbr:Chippewa_Falls,_Wisconsin",1,0.01727857205484661,19.452404022216797,0.2503191132215173
2835836,dbr:Justin_Rosenfeld,65,dbo:birthPlace,4610914,"dbr:Schopfloch,_Bavaria",1,0.010816427820541085,19.535890102386475,0.2497322774445336
4596756,dbr:Satinder_Sartaaj,65,dbo:birthPlace,2359768,dbr:Hoshiarpur,1,0.03689287477878045,8.478405952453613,0.2526442969102269
970824,dbr:Bryan_Elsley,65,dbo:birthPlace,1356956,dbr:Dalkeith,1,0.03063777955785209,10.072384119033813,0.2502228431327863
2926872,dbr:Kenn_(Japanese_actor),65,dbo:birthPlace,5160207,dbr:Tokyo,1,0.054049520540051646,11.018074989318848,0.257295661429822
2865407,dbr:Kaili_Say,65,dbo:birthPlace,5427214,"dbr:Wahiawa,_Hawaii",1,0.005772985267031968,6.404115915298462,0.24999074800702484
4546903,dbr:Sally_McDermid,65,dbo:birthPlace,3699602,dbr:Mytholmroyd,1,0.007209460145405527,11.08695101737976,0.24980679187168212
5627416,dbr:Zbigniew_Rynasiewicz,65,dbo:birthPlace,2162025,dbr:Grodzisko_Dolne,1,0.025179571132078093,9.408324956893921,0.25175259898466346
1295204,dbr:Costa_Panayi,65,dbo:birthPlace,4884048,dbr:Stretford,1,0.011919080606210213,19.776750087738037,0.25003772947004266
2728981,dbr:John_Raymond_Broadbent_(Major_General),65,dbo:birthPlace,3332961,"dbr:Manly,_New_South_Wales",1,0.04326923406779917,8.453015089035034,0.2535695418131644
4576038,dbr:Sandu_Florea,65,dbo:birthPlace,2067120,dbr:Ghelari,1,0.01886113755250377,37.725428104400635,0.24971706275547578
3983452,dbr:Pam_Robinson,65,dbo:birthPlace,5439236,dbr:Walter_Reed_Army_Medical_Center,1,0.00835338626021225,17.476573944091797,0.2500499637201591
3910960,dbr:Omar_Sahnoun,65,dbo:birthPlace,2170190,dbr:Guerrouma,1,0.026586449721731225,26.065542936325073,0.2518504619246343
4737372,dbr:Siobhan_Owen,65,dbo:birthPlace,3848680,dbr:North_Wales,1,0.030008751208448956,10.986191034317017,0.2521021689555962
410698,dbr:Albert_Randolph_Ross,65,dbo:birthPlace,5475446,"dbr:Westfield,_Massachusetts",1,0.03126273078828201,15.468557834625244,0.25201652483105813
3365329,"dbr:Margaret_Cambridge,_Marchioness_of_Cambridge",65,dbo:birthPlace,1616098,"dbr:Eaton_Hall,_Cheshire",1,0.03542127331502191,12.83276104927063,0.2531397985665343
5434654,dbr:Walter_Alexander_Riddell,65,dbo:birthPlace,4881608,"dbr:Stratford,_Ontario",1,0.00659680253926995,8.656747102737427,0.24996397327134232
1406660,dbr:Dave_Ellesmere,65,dbo:birthPlace,4792391,dbr:Southport,1,0.01444607076499434,5.70786714553833,0.25114679742602747
3675769,dbr:Mujahid_Jamshed,65,dbo:birthPlace,3682607,dbr:Muridke,1,0.014212223634321668,4.285007953643799,0.25114825539877694
2708675,dbr:John_Gray_(Arkansas_politician),65,dbo:birthPlace,3651122,"dbr:Morrilton,_Arkansas",1,0.011170574099501953,20.87750506401062,0.24879851100284833
2254956,dbr:Harry_South,65,dbo:birthPlace,2547555,dbr:Jalandhar,0,0.02106662233866634,31.904881954193115,0.24881546867029278
2254956,dbr:Harry_South,65,dbo:birthPlace,5475446,"dbr:Westfield,_Massachusetts",0,0.02240563870493792,28.374425888061523,0.24914885981330903
2254956,dbr:Harry_South,65,dbo:birthPlace,1899381,dbr:Fort_Belvoir,0,0.02080218036213779,23.541931867599487,0.24874968011497792
2032128,dbr:George_Eulas_Foster,65,dbo:birthPlace,2145812,dbr:Grays,0,0.019491414718849864,28.54154396057129,0.24855390401941957
2032128,dbr:George_Eulas_Foster,65,dbo:birthPlace,2324129,"dbr:Highgate_Hill,_Queensland",0,0.015656391653020938,31.428927183151245,0.24760251952118345
2032128,dbr:George_Eulas_Foster,65,dbo:birthPlace,4918531,dbr:Sutton_Coldfield,0,0.027314717417178884,29.24963092803955,0.2505060425762768
1913392,dbr:Francis_Monkman,65,dbo:birthPlace,3166380,dbr:Lisbon,0,0.028649157276989856,27.354158878326416,0.2433569656244505
1913392,dbr:Francis_Monkman,65,dbo:birthPlace,2231286,"dbr:Hanover,_Ontario",0,0.017512150447559702,28.0892071723938,0.2406617337025287
1913392,dbr:Francis_Monkman,65,dbo:birthPlace,4376221,"dbr:Rindge,_New_Hampshire",0,0.014555349582290888,39.58314514160156,0.23995119585720437
5142051,dbr:Tim_Roper,65,dbo:birthPlace,3199967,dbr:Llanidan,0,0.007992019669606814,16.86953902244568,0.2498020830076917
5142051,dbr:Tim_Roper,65,dbo:birthPlace,1325035,dbr:Cullenswood,0,0.007968102443071385,13.382441997528076,0.24979610850613038
5142051,dbr:Tim_Roper,65,dbo:birthPlace,1164944,"dbr:Chippewa_Falls,_Wisconsin",0,0.00911253602380455,13.367642879486084,0.2500821472059686
4667008,dbr:Sewell_Stokes,65,dbo:birthPlace,1038121,"dbr:Canandaigua_(town),_New_York",0,0.015881304767666114,20.949408054351807,0.2491615965418704
4667008,dbr:Sewell_Stokes,65,dbo:birthPlace,4060196,"dbr:Pekin,_Illinois",0,0.016868708779099174,20.856510877609253,0.24940774120390566
4667008,dbr:Sewell_Stokes,65,dbo:birthPlace,4238769,dbr:Quarry_Bank,0,0.01877006284411997,22.182919025421143,0.24988240473521053
1174684,dbr:Chris_Castle,65,dbo:birthPlace,4060196,"dbr:Pekin,_Illinois",0,0.017548818005405455,14.650131940841675,0.24067830490063305
1174684,dbr:Chris_Castle,65,dbo:birthPlace,4153905,"dbr:Plessisville,_Quebec",0,0.015252523773661316,25.05778193473816,0.24012627075636586
1174684,dbr:Chris_Castle,65,dbo:birthPlace,5298922,dbr:Uppalapadu,0,0.014885302022168213,30.113869190216064,0.24003810735538922
5553623,dbr:Wu_Peifu,65,dbo:birthPlace,1282447,dbr:Cookstown,0,0.017647220138892274,20.288684844970703,0.24701182182104697
5553623,dbr:Wu_Peifu,65,dbo:birthPlace,531186,"dbr:Andover,_Massachusetts",0,0.01907645313464593,23.39734411239624,0.24736511167375316
5553623,dbr:Wu_Peifu,65,dbo:birthPlace,3047277,"dbr:Lachine,_Quebec",0,0.023842574905467186,16.637847900390625,0.248546897949379
4446998,dbr:Ron_Hughes_(American_football),65,dbo:birthPlace,2129599,dbr:Gosau,0,0.014044468468797276,38.305938959121704,0.24585754112806732
4446998,dbr:Ron_Hughes_(American_football),65,dbo:birthPlace,3269640,"dbr:Lynn,_Massachusetts",0,0.027647213382940957,8.89579701423645,0.24922472811773289
4446998,dbr:Ron_Hughes_(American_football),65,dbo:birthPlace,1351133,dbr:Dagenham,0,0.014329061616640893,33.42786908149719,0.2459275204569645
2943515,dbr:Kevin_Simm,65,dbo:birthPlace,1116428,dbr:Chantimelle,0,0.014026339054693464,36.36299705505371,0.24854847629127969
2943515,dbr:Kevin_Simm,65,dbo:birthPlace,3846844,"dbr:North_Fond_du_Lac,_Wisconsin",0,0.013747334356044836,44.90890598297119,0.24847913977160963
2943515,dbr:Kevin_Simm,65,dbo:birthPlace,960472,"dbr:Brookline,_Massachusetts",0,0.024355550350924928,25.683350801467896,0.25112909093286795
1231684,dbr:Cliff_Griffith,65,dbo:birthPlace,2974317,dbr:Kirkwall,0,0.01075318707317535,17.270092010498047,0.24976558047775965
1231684,dbr:Cliff_Griffith,65,dbo:birthPlace,4078734,dbr:Pervouralsk,0,0.009969472992351944,25.85292410850525,0.2495699123593791
1231684,dbr:Cliff_Griffith,65,dbo:birthPlace,3786189,"dbr:Newtown,_New_South_Wales",0,0.011999169254034863,28.968122005462646,0.2500769778979591
402279,dbr:Alan_Parker_(musician),65,dbo:birthPlace,1835019,dbr:Farnworth,0,0.0255544070208048,15.997429847717285,0.25102868408686657
402279,dbr:Alan_Parker_(musician),65,dbo:birthPlace,5006177,"dbr:Terrebonne,_Quebec",0,0.017453620285649226,33.295860052108765,0.24900336865242623
402279,dbr:Alan_Parker_(musician),65,dbo:birthPlace,1356956,dbr:Dalkeith,0,0.018036229837291338,16.467735052108765,0.24914848266169343
4563540,dbr:Samuel_Jacob_Jackson,65,dbo:birthPlace,4556282,dbr:Samastipur,0,0.0183613017005182,13.79433298110962,0.24968631670222077
4563540,dbr:Samuel_Jacob_Jackson,65,dbo:birthPlace,1653919,dbr:Eibergen,0,0.018019799907036796,23.770828008651733,0.2496010629352449
4563540,dbr:Samuel_Jacob_Jackson,65,dbo:birthPlace,1183120,"dbr:Christchurch,_Dorset",0,0.018082723542925307,17.634187936782837,0.24961676923579001
4112492,dbr:Philip_Hooker,65,dbo:birthPlace,5158108,dbr:Todmorden,0,0.022360564879982593,31.15902614593506,0.2497497198374238
4112492,dbr:Philip_Hooker,65,dbo:birthPlace,4789910,dbr:South_Wales,0,0.02323030758378564,30.01000690460205,0.24996703232330492
4112492,dbr:Philip_Hooker,65,dbo:birthPlace,741930,dbr:Ballarat,0,0.024964831573698887,35.304702043533325,0.250400982377149
2717241,"dbr:John_Latenser,_Sr.",65,dbo:birthPlace,1298748,dbr:County_Tipperary,0,0.030848081606968294,26.900139093399048,0.2503556292771736
2717241,"dbr:John_Latenser,_Sr.",65,dbo:birthPlace,3053345,"dbr:Lake_Arthur,_Louisiana",0,0.029398504391607953,18.520951986312866,0.24999298236708697
2717241,"dbr:John_Latenser,_Sr.",65,dbo:birthPlace,4078734,dbr:Pervouralsk,0,0.02105326989328053,30.711577892303467,0.24791541326429284
2726361,dbr:John_Patrick_Micklethwait_Brenan,65,dbo:birthPlace,5369734,dbr:Viloria_de_Rioja,0,0.013886584301967706,33.73070406913757,0.24886866472380192
2726361,dbr:John_Patrick_Micklethwait_Brenan,65,dbo:birthPlace,741930,dbr:Ballarat,0,0.02254786988942048,26.669384002685547,0.25103354910997505
2726361,dbr:John_Patrick_Micklethwait_Brenan,65,dbo:birthPlace,5357407,dbr:Victoria_(electoral_district),0,0.014957878826975827,28.777045011520386,0.24913541922257143
3523081,dbr:Michael_Francis_Phelan,65,dbo:birthPlace,5485444,"dbr:Whitgift,_East_Riding_of_Yorkshire",0,0.014072314577479686,24.00058102607727,0.24544407474157134
3523081,dbr:Michael_Francis_Phelan,65,dbo:birthPlace,3958246,"dbr:Oxford,_Ohio",0,0.018435743656769775,14.626971006393433,0.2465173925246978
3523081,dbr:Michael_Francis_Phelan,65,dbo:birthPlace,5284638,"dbr:Union_City,_New_Jersey",0,0.019042312854443126,19.568959951400757,0.2466669677409674
2574462,dbr:Jan_Baan,65,dbo:birthPlace,2098675,"dbr:Glen_Waverley,_Victoria",0,0.016030405038298074,12.583708047866821,0.2500845563687335
2574462,dbr:Jan_Baan,65,dbo:birthPlace,1469992,dbr:Denmark_Hill,0,0.016715863387348595,22.137321949005127,0.2502560376807993
2574462,dbr:Jan_Baan,65,dbo:birthPlace,3296014,dbr:Madiun,0,0.014738955552649632,28.97245693206787,0.24976179325802894
1554493,dbr:Donald_W._Nicholson,65,dbo:birthPlace,4152858,"dbr:Pleasant_Valley_(town),_New_York",0,0.015734740442770272,10.412261962890625,0.2353797523323107
1554493,dbr:Donald_W._Nicholson,65,dbo:birthPlace,5432532,dbr:Wallasey,0,0.01717930039484043,18.757735013961792,0.23572001820411298
1554493,dbr:Donald_W._Nicholson,65,dbo:birthPlace,789728,dbr:Bebenhausen,0,0.014966907038591104,17.89470100402832,0.23519908926424793
5440137,dbr:Walter_Tucker_(Canadian_politician),65,dbo:birthPlace,531186,"dbr:Andover,_Massachusetts",0,0.018446345456839815,23.172700881958008,0.248207640719673
5440137,dbr:Walter_Tucker_(Canadian_politician),65,dbo:birthPlace,2531124,"dbr:Jackson_Heights,_Queens",0,0.019107103283951342,34.46722888946533,0.2483717000568039
5440137,dbr:Walter_Tucker_(Canadian_politician),65,dbo:birthPlace,3035034,"dbr:L'Isle-aux-Allumettes,_Quebec",0,0.0184540154560237,10.254058122634888,0.24820954447937565
2751051,dbr:Jonathan_Browning,65,dbo:birthPlace,3308387,dbr:Maindample,0,0.016981088821405567,32.5362548828125,0.24958227273101216
2751051,dbr:Jonathan_Browning,65,dbo:birthPlace,741930,dbr:Ballarat,0,0.021844499327821808,17.28421688079834,0.2507990502243051
2751051,dbr:Jonathan_Browning,65,dbo:birthPlace,1938838,dbr:Fraser_Canyon,0,0.014716807920695208,28.52671790122986,0.24901778767525143
1182260,dbr:Chris_Woodhead,65,dbo:birthPlace,3309483,"dbr:Maitland,_New_South_Wales",0,0.021256683340762632,24.685518980026245,0.25007603389710104
1182260,dbr:Chris_Woodhead,65,dbo:birthPlace,4078734,dbr:Pervouralsk,0,0.01702724214758497,26.211994886398315,0.24902058556956344
1182260,dbr:Chris_Woodhead,65,dbo:birthPlace,1215947,dbr:Ciudad_Rodrigo,0,0.01626313073649075,21.537856101989746,0.24883037877737715
1067644,dbr:Carmine_Agnello,65,dbo:birthPlace,4374283,dbr:Rijssen,0,0.013501939028995106,32.11902379989624,0.24912449918955762
1067644,dbr:Carmine_Agnello,65,dbo:birthPlace,5547695,"dbr:Woonsocket,_Rhode_Island",0,0.016452653528882026,21.89566397666931,0.24986068005723067
1067644,dbr:Carmine_Agnello,65,dbo:birthPlace,5006177,"dbr:Terrebonne,_Quebec",0,0.01478326122647479,30.207255125045776,0.24944391253230763
3879836,dbr:Odean_Pope,65,dbo:birthPlace,5160207,dbr:Tokyo,0,0.02363235792298963,18.246193170547485,0.2511577682373889
3879836,dbr:Odean_Pope,65,dbo:birthPlace,3549911,"dbr:Middleburgh_(village),_New_York",0,0.019759393495424278,14.454041957855225,0.25018692437072165
3879836,dbr:Odean_Pope,65,dbo:birthPlace,516253,dbr:Amroha,0,0.018801972408389794,20.738188982009888,0.2499475047646073
279980,dbr:A._Starker_Leopold,65,dbo:birthPlace,897468,dbr:Bodmin,0,0.01782093287436982,17.193596839904785,0.24774559098025348
279980,dbr:A._Starker_Leopold,65,dbo:birthPlace,4060196,"dbr:Pekin,_Illinois",0,0.021764217982950727,15.829383850097656,0.24872445117389663
279980,dbr:A._Starker_Leopold,65,dbo:birthPlace,1290332,"dbr:Cornish,_New_Hampshire",0,0.015863244464342688,20.13831615447998,0.24726105674643287
5439018,dbr:Walter_Planckaert,65,dbo:birthPlace,3682484,dbr:Murgon,0,0.014770333082924796,20.241103887557983,0.25070525328669396
5439018,dbr:Walter_Planckaert,65,dbo:birthPlace,4538097,dbr:Saint_Catherine_Parish,0,0.016505179213114066,33.826847076416016,0.25114056581612537
5439018,dbr:Walter_Planckaert,65,dbo:birthPlace,3684018,"dbr:Murray_Township,_Ontario",0,0.010215540411211648,25.774768114089966,0.24956593947505967
1421942,dbr:David_Hunter_McAlpin,65,dbo:birthPlace,3316672,dbr:Malamulele,0,0.014373004068883007,22.672329902648926,0.2503189483670244
1421942,dbr:David_Hunter_McAlpin,65,dbo:birthPlace,4367852,"dbr:Richmond_County,_Nova_Scotia",0,0.016767440226961677,20.986027002334595,0.25091903926100434
1421942,dbr:David_Hunter_McAlpin,65,dbo:birthPlace,3478523,"dbr:McKees_Rocks,_Pennsylvania",0,0.014486262125448039,14.45580792427063,0.2503473006101675
2420461,dbr:Ida_Chong,65,dbo:birthPlace,5202646,dbr:Towcester,0,0.021814731663718712,25.032153129577637,0.24919023060383944
2420461,dbr:Ida_Chong,65,dbo:birthPlace,1282269,"dbr:Cookeville,_Tennessee",0,0.01900136458706041,25.2937171459198,0.2484901522636723
2420461,dbr:Ida_Chong,65,dbo:birthPlace,1145257,dbr:Chelmsford,0,0.030459868426240638,18.16317319869995,0.25135385315828146
2530321,dbr:Jackie_Oliver,65,dbo:birthPlace,5340315,dbr:Veliki_Trnovac,0,0.011079256071082863,34.31629014015198,0.24915753772001695
2530321,dbr:Jackie_Oliver,65,dbo:birthPlace,1282708,dbr:Coolderry,0,0.012539731827428445,33.80736589431763,0.24952169211797456
2530321,dbr:Jackie_Oliver,65,dbo:birthPlace,3296014,dbr:Madiun,0,0.015439981968625949,40.59517812728882,0.2502464178757627
392927,dbr:Al_Hodge_(rock_musician),65,dbo:birthPlace,1351133,dbr:Dagenham,0,0.02334379145109945,13.77136492729187,0.25076797868986656
392927,dbr:Al_Hodge_(rock_musician),65,dbo:birthPlace,1899463,dbr:Fort_Campbell,0,0.01235625284699584,24.069779872894287,0.24802773766350988
392927,dbr:Al_Hodge_(rock_musician),65,dbo:birthPlace,5432532,dbr:Wallasey,0,0.023333181503633768,14.838501930236816,0.2507653180689012
1566312,dbr:Dougie_Vipond,65,dbo:birthPlace,4330478,dbr:Renews-Cappahayden,0,0.018821371062076188,29.329823970794678,0.2491588104647835
